timestamp,price (USD),price (USD),volume,market cap (USD)
2018-04-25 07:35:00,664.66896995,664.66896995,1052462.79482754,699539361.74515998
2018-04-25 07:30:00,667.06020897,667.06020897,1052194.73206502,701877237.85116994
2018-04-25 07:25:00,664.30388076,664.30388076,1050521.43054150,697865463.13182998
2018-04-25 07:20:00,663.84916073,663.84916073,1049449.86393205,696676411.39514995
2018-04-25 07:15:00,663.14712148,663.14712148,1049205.96320934,695777914.33806002
2018-04-25 07:10:00,663.06708072,663.06708072,1048522.59554160,695240816.49609995
2018-04-25 07:05:00,662.42395391,662.42395391,1048514.76403748,694561295.72640002
2018-04-25 07:00:00,661.26566615,661.26566615,1051593.51721075,695382687.68087995
2018-04-25 06:55:00,663.09116443,663.09116443,1049963.56475755,696221562.76901996
2018-04-25 06:50:00,665.35993384,665.35993384,1048867.37811358,697874329.30732000
2018-04-25 06:45:00,661.80380206,661.80380206,1049589.22862236,694622142.10610998
2018-04-25 06:40:00,663.64685941,663.64685941,1048366.32048383,695745016.09921002
2018-04-25 06:35:00,665.27044298,665.27044298,1048440.23098562,697496296.90915000
2018-04-25 06:30:00,664.91464820,664.91464820,1050723.63536815,698641536.36320996
2018-04-25 06:25:00,664.93642648,664.93642648,1050203.96124983,698318869.07089996
2018-04-25 06:20:00,666.07517870,666.07517870,1048505.81032802,698383694.98148000
2018-04-25 06:15:00,665.65299159,665.65299159,1049155.18255447,698373285.90654004
2018-04-25 06:10:00,663.87471445,663.87471445,1044747.75489228,693581617.45135999
2018-04-25 06:05:00,659.39513338,659.39513338,1043295.27600510,687943827.67808998
2018-04-25 06:00:00,657.13907498,657.13907498,1043351.54880146,685627071.65337002
2018-04-25 05:55:00,653.72687300,653.72687300,1042138.43664877,681273901.42536998
2018-04-25 05:50:00,651.30608823,651.30608823,1039331.17225255,676922720.17831004
2018-04-25 05:45:00,653.04020241,653.04020241,1042350.64077002,680696873.43068004
2018-04-25 05:40:00,660.00774596,660.00774596,1038025.89392186,685105130.49442995
2018-04-25 05:35:00,655.66770365,655.66770365,1035993.72122718,679267624.19403994
2018-04-25 05:30:00,657.92089442,657.92089442,1033155.74987911,679734755.03803003
2018-04-25 05:25:00,656.17364709,656.17364709,1026549.91428312,673595001.17545998
2018-04-25 05:20:00,651.31877039,651.31877039,1022844.06790627,666197540.61017001
2018-04-25 05:15:00,653.32163749,653.32163749,1018291.62864266,665271954.26996005
2018-04-25 05:10:00,651.93078155,651.93078155,1008013.12083132,657154781.67709005
2018-04-25 05:05:00,643.62971536,643.62971536,1001206.29521782,644406122.80841994
2018-04-25 05:00:00,639.72425212,639.72425212,996160.74632066,637268188.42666996
2018-04-25 04:55:00,635.12032602,635.12032602,986463.30245107,626522894.26249003
2018-04-25 04:50:00,633.95227990,633.95227990,970045.50367937,614962558.65965998
2018-04-25 04:45:00,644.13643945,644.13643945,955438.90470464,615433014.18531001
2018-04-25 04:40:00,639.92285474,639.92285474,938784.17290857,600749447.91692996
2018-04-25 04:35:00,653.31220536,653.31220536,913870.38379594,597042675.84783995
2018-04-25 04:30:00,659.81833776,659.81833776,912478.44218574,602070008.96916997
2018-04-25 04:25:00,664.40078594,664.40078594,904529.60138542,600970178.06849003
2018-04-25 04:20:00,666.00439399,666.00439399,903621.82289519,601816104.55734003
2018-04-25 04:15:00,666.77735934,666.77735934,902988.80275535,602092489.41641998
2018-04-25 04:10:00,668.16513531,668.16513531,892123.39725416,596085750.43935001
2018-04-25 04:05:00,659.42379312,659.42379312,892189.49037645,588330977.92858005
2018-04-25 04:00:00,656.63140948,656.63140948,880869.28583260,578406440.72261000
2018-04-25 03:55:00,669.10557672,669.10557672,863727.00241724,577924554.07679999
2018-04-25 03:50:00,673.71393770,673.71393770,852073.61842331,574053872.67510998
2018-04-25 03:45:00,679.15854414,679.15854414,848616.21918786,576344955.95975006
2018-04-25 03:40:00,681.91290345,681.91290345,846855.93553457,577481989.80166996
2018-04-25 03:35:00,682.23863167,682.23863167,843952.80558461,575777207.27217996
2018-04-25 03:30:00,685.00643852,685.00643852,841159.81126940,576199886.54208004
2018-04-25 03:25:00,686.27031058,686.27031058,837528.11669757,574770680.76852000
2018-04-25 03:20:00,684.36141352,684.36141352,833561.63506549,570457418.82651997
2018-04-25 03:15:00,690.08749086,690.08749086,833659.92955725,575298289.01558006
2018-04-25 03:10:00,692.47586021,692.47586021,831767.94981303,575979226.54600000
2018-04-25 03:05:00,692.11724410,692.11724410,828728.22256950,573577093.50974000
2018-04-25 03:00:00,693.00805457,693.00805457,828767.68033715,574342677.84057999
