timestamp,price (USD),price (USD),volume,market cap (USD)
2018-04-25 16:10:00,145.05625268,145.05625268,1182139.52188889,171476729.19417000
2018-04-25 16:05:00,144.84458302,144.84458302,1181191.31165337,171089162.99906999
2018-04-25 16:00:00,146.01057591,146.01057591,1180287.52588524,172334461.39853001
2018-04-25 15:55:00,145.91599592,145.91599592,1178925.56971910,172024098.61906001
2018-04-25 15:50:00,145.43626869,145.43626869,1176932.85528799,171168722.97282001
2018-04-25 15:45:00,145.52443835,145.52443835,1176620.86757307,171227090.90801001
2018-04-25 15:40:00,145.27609724,145.27609724,1172219.47397354,170295470.28301999
2018-04-25 15:35:00,145.20052418,145.20052418,1172151.30450295,170196983.83287001
2018-04-25 15:30:00,144.93283415,144.93283415,1172084.00879123,169873457.26032001
2018-04-25 15:25:00,146.61237770,146.61237770,1167863.06202168,171223180.35565001
2018-04-25 15:20:00,146.32986399,146.32986399,1164853.80046578,170452898.18877000
2018-04-25 15:15:00,144.91129608,144.91129608,1160807.80714636,168214163.83614001
2018-04-25 15:10:00,145.15074981,145.15074981,1155409.99616190,167708627.28251001
2018-04-25 15:05:00,144.21545069,144.21545069,1150937.08158170,165982909.93200999
2018-04-25 15:00:00,144.06873936,144.06873936,1148590.74845032,165476021.17438999
2018-04-25 14:55:00,142.99814155,142.99814155,1137182.96264504,162615050.25885999
2018-04-25 14:50:00,141.56955499,141.56955499,1128568.52660351,159770944.08493999
2018-04-25 14:45:00,142.09513327,142.09513327,1123354.89863598,159623264.03454000
2018-04-25 14:40:00,142.64517515,142.64517515,1109681.89807855,158290768.71312001
2018-04-25 14:35:00,143.62737805,143.62737805,1099090.00449062,157859415.58954000
2018-04-25 14:30:00,142.90920579,142.90920579,1084491.49503719,154983818.23851001
2018-04-25 14:25:00,144.76675461,144.76675461,1079962.36140907,156342646.15727001
2018-04-25 14:20:00,144.77860628,144.77860628,1077773.50652891,156038546.16224000
2018-04-25 14:15:00,144.60468718,144.60468718,1075529.74446570,155526642.25341001
2018-04-25 14:10:00,146.37695915,146.37695915,1072325.68148501,156963772.47538999
2018-04-25 14:05:00,146.93424685,146.93424685,1073118.75832341,157677896.53650001
2018-04-25 14:00:00,147.21141157,147.21141157,1094330.19646692,161097892.94104999
2018-04-25 13:55:00,146.48915945,146.48915945,1100482.27637369,161208723.65013999
2018-04-25 13:50:00,146.66466360,146.66466360,1104394.93691077,161975711.90016001
2018-04-25 13:45:00,144.86329407,144.86329407,1113689.85351150,161332780.75652000
2018-04-25 13:40:00,146.45191207,146.45191207,1109840.90720355,162538322.95544001
2018-04-25 13:35:00,148.10209408,148.10209408,1106787.42386002,163917535.17859000
2018-04-25 13:30:00,147.87368681,147.87368681,1109193.84973128,164020583.94692001
2018-04-25 13:25:00,149.45795162,149.45795162,1102242.20234011,164738861.75440001
2018-04-25 13:20:00,150.00184666,150.00184666,1102411.57116170,165363771.44828001
2018-04-25 13:15:00,149.66676383,149.66676383,1104962.22387604,165376120.19806001
2018-04-25 13:10:00,149.38685811,149.38685811,1104791.98903408,165041404.10561001
2018-04-25 13:05:00,149.54753947,149.54753947,1104769.44463638,165215552.13112000
2018-04-25 13:00:00,149.38214652,149.38214652,1117318.33030023,166907410.52981001
2018-04-25 12:55:00,149.66439686,149.66439686,1121363.80268723,167828237.19227001
2018-04-25 12:50:00,149.62155282,149.62155282,1120499.12568164,167650819.12264001
2018-04-25 12:45:00,149.73484227,149.73484227,1121081.36256848,167864940.99504000
2018-04-25 12:40:00,148.85766475,148.85766475,1120311.94583248,166767020.05193001
2018-04-25 12:35:00,148.93846630,148.93846630,1120962.01634050,166954363.49963999
2018-04-25 12:30:00,148.46719793,148.46719793,1121346.25821967,166483136.86697999
2018-04-25 12:25:00,147.92896309,147.92896309,1118743.80308069,165494610.74766001
2018-04-25 12:20:00,149.23876597,149.23876597,1115844.68720098,166527284.12768000
2018-04-25 12:15:00,149.53319964,149.53319964,1112037.93001553,166286589.79337999
2018-04-25 12:10:00,150.72279513,150.72279513,1104788.24492891,166516772.29976001
2018-04-25 12:05:00,149.22571455,149.22571455,1099005.59431744,163999895.10560000
2018-04-25 12:00:00,148.60358866,148.60358866,1098054.88778341,163174896.86739999
2018-04-25 11:55:00,148.49869241,148.49869241,1095349.10723879,162657910.15928000
2018-04-25 11:50:00,147.76513747,147.76513747,1088296.01824872,160812210.74182999
2018-04-25 11:45:00,146.66389094,146.66389094,1090489.30236640,159935404.11295000
2018-04-25 11:40:00,146.80934669,146.80934669,1089819.56442327,159995698.25944999
2018-04-25 11:35:00,146.97823384,146.97823384,1086772.73824410,159731937.65355000
2018-04-25 11:30:00,145.87078798,145.87078798,1088101.52989143,158722227.56757000
2018-04-25 11:25:00,146.07548905,146.07548905,1086321.91900475,158685005.58133000
2018-04-25 11:20:00,145.95301487,145.95301487,1079735.39639862,157590636.37077001
2018-04-25 11:15:00,146.75382905,146.75382905,1074606.47570087,157702615.02689001
2018-04-25 11:10:00,146.44049961,146.44049961,1070963.34210776,156832406.88727999
2018-04-25 11:05:00,146.94589182,146.94589182,1068476.66730171,157008256.76688001
2018-04-25 11:00:00,147.42485971,147.42485971,1062370.66032041,156619845.55326000
2018-04-25 10:55:00,144.88418340,144.88418340,1050548.53768421,152207867.00005001
2018-04-25 10:50:00,144.23417593,144.23417593,1041695.41974665,150248080.43952999
2018-04-25 10:45:00,145.60354077,145.60354077,1033342.12147969,150458271.71616000
2018-04-25 10:40:00,146.49635492,146.49635492,1026051.35561632,150312783.55794999
2018-04-25 10:35:00,147.39468887,147.39468887,1025344.95312734,151130400.34568000
2018-04-25 10:30:00,147.56139572,147.56139572,1020958.10544362,150654003.01400000
2018-04-25 10:25:00,149.23301310,149.23301310,1003013.70275913,149682757.04435000
2018-04-25 10:20:00,150.14864120,150.14864120,993753.51308569,149210739.68019000
2018-04-25 10:15:00,151.42531358,151.42531358,989712.69422146,149867555.07890001
2018-04-25 10:10:00,151.46664721,151.46664721,989224.12324929,149834461.29095000
2018-04-25 10:05:00,151.48228715,151.48228715,988306.05899827,149710862.21957001
2018-04-25 10:00:00,151.97586845,151.97586845,990006.87316635,150457154.31750000
2018-04-25 09:55:00,151.53341305,151.53341305,989398.30869088,149926902.57870001
2018-04-25 09:50:00,151.90332186,151.90332186,986874.38522145,149909497.37649000
2018-04-25 09:45:00,151.70534030,151.70534030,987335.53091885,149784072.70919999
2018-04-25 09:40:00,151.63872100,151.63872100,984159.36430996,149236667.26363999
2018-04-25 09:35:00,152.18696999,152.18696999,981115.17313371,149312945.40876999
2018-04-25 09:30:00,152.80566217,152.80566217,981203.40226794,149933435.60398000
2018-04-25 09:25:00,152.71690941,152.71690941,981322.97731177,149864612.23089999
2018-04-25 09:20:00,152.39511420,152.39511420,980835.32339380,149474511.11776000
